id1,entityname_original,entityname,Group1,Group1_id1,Group1_score,Group2,Group2_id1,Group2_score,Group3,Group3_id1,Group3_score,Group4,Group4_id1,Group4_score,Group5,Group5_id1,Group5_score,Group6,Group6_id1,Group6_score,Group7,Group7_id1,Group7_score,Group8,Group8_id1,Group8_score,Group9,Group9_id1,Group9_score,Group10,Group10_id1,Group10_score,Group11,Group11_id1,Group11_score,Group12,Group12_id1,Group12_score,Group13,Group13_id1,Group13_score,Group14,Group14_id1,Group14_score,Group15,Group15_id1,Group15_score,Group16,Group16_id1,Group16_score,Group17,Group17_id1,Group17_score,Group18,Group18_id1,Group18_score,Group19,Group19_id1,Group19_score,Group20,Group20_id1,Group20_score
7737,"AT&T Labs-Research, 180 Park Ave., Room E 233, Florham Park, NJ 07932-0971, USA; http://www.research.att.com/~suciu","AT&T Labs-Research, 180 Park Ave., Room E 233, Florham Park, NJ 07932-0971, USA; http://www.research.att.com/~suciu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,"George Mason University, Fairfax, Virginia","George Mason University, Fairfax, Virginia","George Mason University, Fairfax, VA",2233,93.0,,,,,,,,,,"George Mason University, Fairfax, VA",2233,93.0,,,,"George Mason University, Fairfax, VA",2233,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"George Mason University, Fairfax, VA",2233,93.0,"George Mason University, Fairfax, VA",2233,93.0,,,,"George Mason University, Fairfax, VA",2233,93.0
3564,University of Buenos Aires,University of Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,"Pennsylvania State University, University Park, PA","Pennsylvania State University, University Park, PA","The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667,"The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667,"Pennsylvania State University, University Park, USA",9422,95.33333333333333,"The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667,"The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667,"The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667,"The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667,,,,,,,,,,"Pennsylvania State University, University Park, USA",9422,95.33333333333333,"The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667,"Pennsylvania State University, University Park, USA",9422,95.33333333333333,,,,"The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667,"Pennsylvania State University, University Park, USA",9422,95.33333333333333,,,,"Pennsylvania State University, University Park, USA",9422,95.33333333333333,,,,"The Pennsylvania State University, University Park, PA, USA",6070,94.66666666666667
51,"The Hong Kong University of Science and Technology, Hong Kong, China","The Hong Kong University of Science and Technology, Hong Kong, China",,,,"Hong Kong University of Science and Technology, China",41,89.33333333333333,"The Hong Kong University of Science and Technology, Kowloon, Hong Kong",8774,88.66666666666667,"The Hong Kong University of Science and Technology, Hong Kong, Hong Kong",5566,92.66666666666667,"Hong Kong University of Science and Technology, China",41,89.33333333333333,"Hong Kong University of Science and Technology, Hong Kong, China",2323,98.0,"Hong Kong University of Science and Technology, Hong Kong, China",2323,98.0,"Hong Kong University of Science and Technology, Hong Kong, China",2323,98.0,"The Hong Kong University of Science and Technology, Hong Kong",9276,96.66666666666667,"Hong Kong Univ. of Science and Technology, Hong Kong, China",5676,91.0,"Hong Kong University of Science & Technology, Hong Kong, China",3826,94.33333333333333,"The Hong Kong University of Science and Technology, Kowloon, Hong Kong",8774,88.66666666666667,,,,"The Hong Kong University of Science and Technology, Hong Kong, Hong Kong",5566,92.66666666666667,"Hong Kong University of Science and Technology, Hong Kong, Hong Kong",5325,89.33333333333333,"Hong Kong University of Science & Technology, Hong Kong, China",3826,94.33333333333333,"Hong Kong Univ. of Science and Technology, Hong Kong, China",5676,91.0,"Hong Kong University of Science & Technology, Hong Kong, China",3826,94.33333333333333,"Hong Kong University of Science and Technology, China",41,89.33333333333333,"Hong Kong University of Science and Technology, Hong Kong, China",2323,98.0
5777,"NEC Laboratories America, Cupertino, CA, USA","NEC Laboratories America, Cupertino, CA, USA",,,,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,,,,,,,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,,,,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,,,,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,,,,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,,,,,,,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333,,,,,,,"NEC Laboratories America, Cupertino, CA",505,96.33333333333333
4705,"Università """"La Sapienza"""", Roma, Italy","Università """"La Sapienza"""", Roma, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"Purdue University, West Lafayette","Purdue University, West Lafayette",,,,"Purdue University West Lafayette, IN",7284,95.33333333333333,"Purdue University, West Lafayette, USA",8761,95.66666666666667,"Purdue University, West Lafayette, USA",8761,95.66666666666667,"Purdue University, West Lafayette, Indiana",436,92.33333333333333,"Purdue University, West Lafayette, Indiana",436,92.33333333333333,"Purdue University West Lafayette, IN",7284,95.33333333333333,"Purdue University West Lafayette, IN",7284,95.33333333333333,,,,,,,"Purdue University, West Lafayette, USA",8761,95.66666666666667,,,,"Purdue University West Lafayette, IN",7284,95.33333333333333,"Purdue University, West Lafayette, IN",8,96.66666666666667,"Purdue University, West Lafayette, USA",8761,95.66666666666667,"Purdue University, West Lafayette, IN",8,96.66666666666667,"Purdue University, West Lafayette, USA",8761,95.66666666666667,"Purdue University, West Lafayette, Indiana",436,92.33333333333333,"Purdue University, West Lafayette, IN, USA",5795,92.66666666666667,"Purdue University, West Lafayette, IN",8,96.66666666666667
1954,"School of Comp. Sci., Florida Intl. University, Miami, FL","School of Comp. Sci., Florida Intl. University, Miami, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,"Tel Aviv University, Israel","Tel Aviv University, Israel",,,,,,,,,,Tel Aviv University,394,89.0,,,,,,,,,,,,,,,,,,,,,,Tel Aviv University,394,89.0,,,,,,,,,,,,,,,,,,,Tel Aviv University,394,89.0,,,
6804,"Information Sciences Research Center, Bell Laboratories, Murray Hill, NJ","Information Sciences Research Center, Bell Laboratories, Murray Hill, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,"Università di Milano, Crema - Italy","Università di Milano, Crema - Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,"Google, Inc., Mountain View, CA","Google, Inc., Mountain View, CA","Google Inc., Mountain View, California",2322,88.33333333333333,"Google Inc., Mountain View, CA",2401,98.33333333333333,"Google Inc., Mountain View, CA",2401,98.33333333333333,"Google Inc., Mountain View, CA",2401,98.33333333333333,"Google, Inc., Mountain View, CA, USA",6411,95.33333333333333,"Google Inc., Mountain View, CA",2401,98.33333333333333,"Google Inc., Mountain View, CA, USA",5771,93.66666666666667,"Google Inc., Mountain View, California",2322,88.33333333333333,"Google Inc., Mountain View, CA",2401,98.33333333333333,"Google Inc., Mountain View, CA",2401,98.33333333333333,"Google Inc., Mountain View, California",2322,88.33333333333333,"Google Inc., Mountain View, USA",8644,91.66666666666667,"Google Inc., Mountain View, CA",2401,98.33333333333333,"Google, Inc., Mountain View, CA, USA",6411,95.33333333333333,"Google Inc., Mountain View, California",2322,88.33333333333333,"Google Inc., Mountain View, California",2322,88.33333333333333,"Google Inc., Mountain View, CA, USA",5771,93.66666666666667,"Google Inc., Mountain View, California",2322,88.33333333333333,"Google, Inc., Mountain View, CA, USA",6411,95.33333333333333,"Google Inc., Mountain View, CA",2401,98.33333333333333
3739,"University of Southern California, Marina del Rey, CA, USA","University of Southern California, Marina del Rey, CA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8355,"Department of Computer Science and Engineering, The Ohio State University, USA","Department of Computer Science and Engineering, The Ohio State University, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390,"University of Heidelberg, Heidelberg, Germany","University of Heidelberg, Heidelberg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935,"Department of Computer Engineering and Information Technology, City University of Hong Kong, Tat Chee Avenue, Kowloon, Hong Kong, China","Department of Computer Engineering and Information Technology, City University of Hong Kong, Tat Chee Avenue, Kowloon, Hong Kong, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,"Lawrence Berkeley National Laboratory, Berkeley, CA","Lawrence Berkeley National Laboratory, Berkeley, CA","Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,,,,,,,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,,,,,,,,,,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,,,,,,,,,,,,,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",3614,97.0
5291,"National University of Singapore, Singapore, Singapore","National University of Singapore, Singapore, Singapore",,,,"Natl University of Singapore, S'pore, Singapore",4953,90.33333333333333,"National Univeristy of Singapore, Singapore, Singapore",5126,98.0,,,,"Department of CS, National University of Singapore, Singapore, Singapore",8692,90.66666666666667,,,,"Department of COFM, National University of Singapore, Singapore, Singapore",8694,89.66666666666667,"Department of CS, National University of Singapore, Singapore, Singapore",8692,90.66666666666667,"Department of COFM, National University of Singapore, Singapore, Singapore",8694,89.66666666666667,"National University of Singapore, Singapore",200,92.66666666666667,"National University of Singapore, Singapore",200,92.66666666666667,"Natl University of Singapore, S'pore, Singapore",4953,90.33333333333333,"National Univeristy of Singapore, Singapore, Singapore",5126,98.0,"Department of CS, National University of Singapore, Singapore, Singapore",8692,90.66666666666667,"Department of COFM, National University of Singapore, Singapore, Singapore",8694,89.66666666666667,"National Univeristy of Singapore, Singapore, Singapore",5126,98.0,"Department of CS, National University of Singapore, Singapore, Singapore",8692,90.66666666666667,"Department of CS, National University of Singapore, Singapore, Singapore",8692,90.66666666666667,"Natl University of Singapore, S'pore, Singapore",4953,90.33333333333333,"Department of COFM, National University of Singapore, Singapore, Singapore",8694,89.66666666666667
1625,Deis UNICAL,Deis UNICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779,"Department of Information and Computer Science, University of California, Irvine, California","Department of Information and Computer Science, University of California, Irvine, California","Dept. of Information and Computer Science, University of California, Irvine",6845,91.33333333333333,"Dept. of Information and Computer Science, University of California, Irvine",6845,91.33333333333333,,,,,,,"Dept. of Information and Computer Science, University of California, Irvine",6845,91.33333333333333,,,,,,,,,,,,,,,,,,,"Dept. of Information and Computer Science, University of California, Irvine",6845,91.33333333333333,,,,,,,,,,,,,"Dept. of Information and Computer Science, University of California, Irvine",6845,91.33333333333333,,,,"Dept. of Information and Computer Science, University of California, Irvine",6845,91.33333333333333,,,
4002,"USC Information Sciences Institute, Marina del Rey, CA","USC Information Sciences Institute, Marina del Rey, CA",,,,"Information Sciences Institute, USC, Marina del Rey, California, CA",8029,88.0,,,,,,,"Information Sciences Institute, USC, Marina del Rey, California, CA",8029,88.0,"Information Sciences Institute, USC, Marina del Rey, California, CA",8029,88.0,,,,"Information Sciences Institute, USC, Marina del Rey, California, CA",8029,88.0,"Information Sciences Institute, USC, Marina del Rey, California, CA",8029,88.0,,,,,,,"Information Sciences Institute, USC, Marina del Rey, California, CA",8029,88.0,,,,,,,,,,"Information Sciences Institute, USC, Marina del Rey, California, CA",8029,88.0,,,,,,,,,,,,
9480,"Department of Computer Science, University of Toronto, Toronto, Canada","Department of Computer Science, University of Toronto, Toronto, Canada","Department of Computer Science, University of Toronto, Toronto, Canada; E-mail: mendel@cs.toronto.edu",7789,88.0,"Department of Computer Science, University of Toronto, Toronto, ON, Canada",6944,96.33333333333333,"Department of Computer Science, University of Toronto",2071,91.0,"Department of Computer Science, University of Toronto, Toronto, ON, Canada",6944,96.33333333333333,"Department of Computer Science, University of Toronto, Canada",8159,93.0,"Department of Computer Science, University of Toronto",2071,91.0,"Department of Computer Science, University of Toronto, Toronto, Canada; E-mail: mendel@cs.toronto.edu",7789,88.0,"Department of Computer Science, University of Toronto, Toronto, ON, Canada",6944,96.33333333333333,"Department of Computer Science, University of Toronto, Canada",8159,93.0,"Department of Computer Science, University of Toronto, Canada",8159,93.0,"Department of Computer Science, University of Toronto, Toronto, Canada; E-mail: mendel@cs.toronto.edu",7789,88.0,"Department of Computer Science, University of Toronto, Toronto, Canada; E-mail: mendel@cs.toronto.edu",7789,88.0,"Department of Computer Science, University of Toronto, Toronto, Canada; E-mail: mendel@cs.toronto.edu",7789,88.0,"Department of Computer Science, University of Toronto",2071,91.0,,,,,,,,,,,,,,,,"Department of Computer Science, University of Toronto, Toronto, ON, Canada",6944,96.33333333333333
1965,"Institut für Informatik, University of Tübingen, Tübingen, Germany","Institut für Informatik, University of Tübingen, Tübingen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004,"Columbia University, New York, New York","Columbia University, New York, New York","Columbia University, New York, NY",479,92.33333333333333,,,,,,,,,,"Columbia University, New York, NY",479,92.33333333333333,"Columbia University, New York",9237,90.33333333333333,,,,"Columbia University, New York",9237,90.33333333333333,"Columbia University, New York",9237,90.33333333333333,,,,"Columbia University, New York",9237,90.33333333333333,"Columbia University, New York, NY",479,92.33333333333333,,,,,,,"Columbia University, New York, NY",479,92.33333333333333,,,,"Columbia University, New York, NY",479,92.33333333333333,"Columbia University, New York, NY",479,92.33333333333333,"Columbia University, New York",9237,90.33333333333333,"Columbia University, New York",9237,90.33333333333333
1261,"School of Computer Science & Engineering, The University of New South Wales, Sydney, NSW, Australia","School of Computer Science & Engineering, The University of New South Wales, Sydney, NSW, Australia",,,,,,,,,,"School of Computer Science and Engineering, University of New South Wales, NICTA, Sydney, Australia NSW 2052",8842,88.66666666666667,,,,,,,"School of Computer Science and Engineering, University of New South Wales, NICTA, Sydney, Australia NSW 2052",8842,88.66666666666667,,,,,,,,,,,,,,,,"School of Computer Science and Engineering, University of New South Wales, NICTA, Sydney, Australia NSW 2052",8842,88.66666666666667,,,,,,,"School of Computer Science and Engineering, University of New South Wales, NICTA, Sydney, Australia NSW 2052",8842,88.66666666666667,,,,,,,,,,"School of Computer Science and Engineering, University of New South Wales, NICTA, Sydney, Australia NSW 2052",8842,88.66666666666667
310,"i-TV-T AG, Germany","i-TV-T AG, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9262,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, USA 48109","Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, USA 48109","Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,"Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1117,88.33333333333333,,,,"Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1117,88.33333333333333,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,,,,,,,,,,"Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1117,88.33333333333333,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,"Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1117,88.33333333333333,"Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1117,88.33333333333333,,,,"Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1119,94.66666666666667,"Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",1117,88.33333333333333
581,"École Normale Supérieure de Paris, France","École Normale Supérieure de Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,CMU,CMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740,"Politecnico di Milano, Milano, Italy; e-mail: pernici@elet.polimi.it","Politecnico di Milano, Milano, Italy; e-mail: pernici@elet.polimi.it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,Microsoft Corporation,Microsoft Corporation,"Microsoft Corporation, USA",8162,93.33333333333333,,,,"Microsoft Corporation, USA",8162,93.33333333333333,,,,,,,"Microsoft Corporation, Redmond",1222,88.66666666666667,"Microsoft Corporation, Redmond",1222,88.66666666666667,"Microsoft Corporation, USA",8162,93.33333333333333,,,,,,,"Microsoft Corporation, USA",8162,93.33333333333333,"Microsoft Corporation, USA",8162,93.33333333333333,"Microsoft Corporation, USA",8162,93.33333333333333,,,,,,,,,,"Microsoft Corporation, USA",8162,93.33333333333333,,,,"Microsoft Corporation, USA",8162,93.33333333333333,"Microsoft Corporation, USA",8162,93.33333333333333
1284,"Databases and Distributed Systems Group, Department of Computer Science, Darmstadt University of Technology - Darmstadt, Germany","Databases and Distributed Systems Group, Department of Computer Science, Darmstadt University of Technology - Darmstadt, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,"Yahoo! Inc., Sunnyvale, CA","Yahoo! Inc., Sunnyvale, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,"Univ. of Washington, Seattle","Univ. of Washington, Seattle",,,,,,,,,,"Univ. of Washington, Seattle, WA",4406,96.0,"Univ. of Washington, Seattle, WA",4406,96.0,,,,,,,"Univ. of Washington, Seattle, WA",4406,96.0,,,,"University of Washington, Seattle",130,88.33333333333333,,,,,,,"Univ. of Washington, Seattle, WA",4406,96.0,,,,,,,,,,,,,,,,"University of Washington, Seattle",130,88.33333333333333,"University of Washington, Seattle",130,88.33333333333333
1278,"Humboldt-Universität und Fachhochschule für Technik und Wirtschaft, Germany","Humboldt-Universität und Fachhochschule für Technik und Wirtschaft, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,"Hewlett-Packard Company, Houston, TX","Hewlett-Packard Company, Houston, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,"Department of System Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China","Department of System Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China","Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Dept. of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",1390,96.66666666666667,,,,"Dept. of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",1390,96.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Dept. of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",1390,96.66666666666667,,,,,,,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Dept. of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",1390,96.66666666666667,"Dept. of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",1390,96.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Department of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",840,99.66666666666667,"Dept. of Systems Engineering and Engineering Management, The Chinese Univ. of Hong Kong, Hong Kong, China",1390,96.66666666666667
1925,"Computer Laboratory, University of Cambridge","Computer Laboratory, University of Cambridge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,"Huazhong University of Science and Technology, Hong Kong","Huazhong University of Science and Technology, Hong Kong",,,,,,,,,,,,,,,,"Hong Kong University of Science and Technology, Hong Kong, China",2323,88.33333333333333,"Hong Kong University of Science and Technology, Hong Kong, China",2323,88.33333333333333,"Hong Kong University of Science and Technology, Hong Kong, China",2323,88.33333333333333,"The Hong Kong University of Science and Technology, Hong Kong",9276,89.66666666666667,,,,,,,,,,,,,,,,,,,,,,"The Hong Kong University of Science and Technology, Hong Kong",9276,89.66666666666667,,,,,,,"Hong Kong University of Science and Technology, Hong Kong, China",2323,88.33333333333333
651,"Advanced Data Management Technologies Laboratory, Department of Computer Science, University of Pittsburgh, Pittsburgh, PA","Advanced Data Management Technologies Laboratory, Department of Computer Science, University of Pittsburgh, Pittsburgh, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,"Department of Computer Science, University of Toronto","Department of Computer Science, University of Toronto",,,,"Department of Computer Science, University of Toronto, Toronto, ON, Canada",6944,89.33333333333333,,,,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,"Department of Computer Science, University of Maryland",1423,88.33333333333333,,,,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,"Department of Computer Science, University of Toronto, Canada",8159,95.66666666666667,"Department of Computer Science, University of Maryland",1423,88.33333333333333,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,,,,"Department of Computer Science, University of Toronto, Toronto, Canada",9480,91.0,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,"Department of Computer Science, University of Toronto, Toronto, Canada",9480,91.0,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,"Dept. of Computer Science, University of Toronto",1826,93.66666666666667,"Department of Computer Science, University of Toronto, Toronto, ON, Canada",6944,89.33333333333333
2363,"The Chinese University of Hong Kong, Hong Kong","The Chinese University of Hong Kong, Hong Kong","The Chinese University of Hong Kong, Hong Kong, China",48,95.66666666666667,"The University of Hong Kong, Hong Kong",7,91.66666666666667,"The Chinese University of Hong Kong, Shatin, Hong Kong",195,90.0,"University of Hong Kong, Hong Kong",120,90.0,"The University of Hong Kong, Hong Kong",7,91.66666666666667,"The Chinese University of Hong Kong, Hong Kong, China",48,95.66666666666667,,,,The Chinese University of Hong Kong,70,91.33333333333333,"The Chinese University of Hong Kong, Shatin, Hong Kong",195,90.0,"Chinese university of Hong Kong, Hong Kong, China",8992,88.0,"The Chinese University of Hong Kong, Shatin, Hong Kong",195,90.0,"The Chinese University of Hong Kong, Hong Kong, China",48,95.66666666666667,"The Chinese University of Hong Kong, Shatin, Hong Kong",195,90.0,,,,"The Chinese University of Hong Kong, Hong Kong, China",48,95.66666666666667,,,,"The University of Hong Kong, Hong Kong",7,91.66666666666667,"The Chinese University of Hong Kong, Hong Kong, China",48,95.66666666666667,"Chinese university of Hong Kong, Hong Kong, China",8992,88.0,"City University of Hong Kong, Hong Kong",75,88.0
4951,IBM Watson,IBM Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6934,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy","DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy",,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy",6933,99.0,,,
7799,"Department of Computer Science, University of Waterloo, 200 University Avenue West, Waterloo, Ontario N2L 3G1, Canada e-mail: {apmarathe,kmsalem}@uwaterloo.ca","Department of Computer Science, University of Waterloo, 200 University Avenue West, Waterloo, Ontario N2L 3G1, Canada e-mail: {apmarathe,kmsalem}@uwaterloo.ca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7673,"Stanford University, Stanford, CA 94305, USA; e-mail: rada&commat;cs.stanford.edu","Stanford University, Stanford, CA 94305, USA; e-mail: rada&commat;cs.stanford.edu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237,"Department of Biology, Indiana University, USA","Department of Biology, Indiana University, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
